,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado,labels
483,2,0.0,0,0.0,0.0,0,0,0,1
484,10,45.5108,3,26.3508,19.16,0,1,1,1
485,1,32.855,1,32.855,0.0,0,0,0,1
486,0,18.1547,1,18.1547,0.0,1,0,0,1
487,5,53.33,2,0.0,53.33,0,0,0,1
488,0,47.33,2,0.0,47.33,0,0,0,1
489,2,116.1033,4,84.1333,31.97,0,0,0,1
490,5,75.851,1,75.851,0.0,0,1,0,1
491,3,62.5063,2,51.4563,11.05,0,1,1,1
492,0,205.0896,3,205.0896,0.0,0,0,0,0
493,0,306.7945,6,219.8045,86.99,0,1,0,0
494,0,154.8324,9,133.3424,21.49,0,0,0,0
495,0,23.2079,1,23.2079,0.0,0,0,0,1
496,12,132.6729,4,121.6729,11.0,0,0,0,1
497,0,218.188,6,175.468,42.72,0,1,0,0
498,2,56.2694,2,39.8494,16.42,0,1,1,1
499,1,85.0987,6,33.2087,51.89,1,1,1,1
500,1,418.7971,14,180.5671,238.23,0,1,0,0
501,12,176.7429,10,176.7429,0.0,0,0,0,0
502,3,55.6954,2,44.4454,11.25,0,1,1,1
503,0,93.3432,6,93.3432,0.0,0,0,0,1
504,5,113.5485,3,77.8885,35.66,0,1,1,1
505,0,335.9866,5,321.9366,14.05,0,0,0,0
506,5,138.6056,2,137.1856,1.42,0,1,1,0
507,1,113.7648,6,101.2248,12.54,0,0,0,1
508,0,57.8489,2,47.5189,10.33,0,1,1,1
509,0,16.7024,1,16.7024,0.0,0,0,0,1
510,0,168.9322,4,142.9522,25.98,0,1,0,0
511,0,106.9854,4,57.7254,49.26,0,1,1,1
512,0,274.555,5,238.155,36.4,0,0,0,0
513,0,39.6101,1,39.6101,0.0,0,0,0,1
514,0,45.418,2,37.098,8.32,0,1,1,1
515,15,132.6052,2,132.6052,0.0,0,0,0,1
516,1,272.3724,7,136.6724,135.7,0,1,1,0
517,3,45.9345,1,45.9345,0.0,0,1,0,1
518,5,86.3955,3,47.8655,38.53,0,1,1,1
519,0,151.2122,4,151.2122,0.0,0,1,0,0
520,0,80.6798,2,68.9898,11.69,0,1,1,1
521,0,1021.6022,3,42.6422,978.96,0,1,1,4
522,0,262.437,12,228.017,34.42,0,0,0,0
523,1,179.0189,9,144.3089,34.71,1,0,0,0
524,2,54.3369,1,54.3369,0.0,0,1,0,1
525,0,309.5542,7,237.5442,72.01,0,0,0,0
526,0,16.0802,3,16.0802,0.0,0,0,0,1
527,2,91.0311,2,75.3411,15.69,0,1,1,1
528,0,199.7155,6,141.7855,57.93,0,0,0,0
529,14,24.6236,1,24.6236,0.0,0,0,0,1
530,2,119.4839,5,77.8939,41.59,0,1,1,1
531,3,49.1243,1,49.1243,0.0,0,1,0,1
532,4,52.5289,2,44.3789,8.15,0,1,0,1
533,0,188.2255,4,150.1555,38.07,0,0,0,0
534,0,40.4664,6,4.6264,35.84,1,1,1,1
535,0,34.14,1,0.0,34.14,0,0,0,1
536,0,24.465999999999998,1,24.465999999999998,0.0,0,0,0,1
537,2,51.45,1,0.0,51.45,0,0,0,1
538,0,254.2736,8,179.1136,75.16,0,0,0,0
539,3,25.1202,1,25.1202,0.0,1,0,0,1
540,2,21.2785,1,21.2785,0.0,0,0,0,1
541,4,44.6333,2,20.3533,24.28,0,0,0,1
542,15,112.8453,3,81.5053,31.34,0,0,0,1
543,0,142.7974,2,142.7974,0.0,0,1,0,0
544,0,14.5477,1,14.5477,0.0,0,0,0,1
545,2,115.3018,6,104.1518,11.15,0,0,0,1
546,2,65.2267,2,46.2067,19.02,1,1,1,1
547,0,323.0139,5,240.1739,82.84,0,0,0,0
548,4,38.8133,1,38.8133,0.0,0,1,0,1
549,4,45.31,1,0.0,45.31,0,0,0,1
550,2,72.8217,2,54.1717,18.65,0,1,1,1
551,2,63.2933,2,45.6333,17.66,0,1,1,1
552,5,108.6081,2,92.9481,15.66,0,1,1,1
553,0,100.62799999999999,6,47.338,53.29,0,1,1,1
554,1,300.5099,5,160.2299,140.28,0,1,1,0
555,0,207.9662,6,162.5662,45.4,0,0,0,0
556,0,201.5085,3,201.5085,0.0,0,1,0,0
557,0,174.6084,9,128.8784,45.73,0,0,0,0
558,2,27.5248,1,27.5248,0.0,0,0,0,1
559,1,235.199,6,130.569,104.63,0,0,0,0
560,2,58.7381,2,50.3081,8.43,0,1,1,1
561,1,449.9285,3,429.3385,20.59,0,1,1,0
562,0,6.9586,2,6.9586,0.0,0,0,0,1
563,2,86.8833,3,46.0833,40.8,0,1,1,1
564,0,123.7354,2,123.7354,0.0,0,1,0,1
565,1,212.6784,6,134.9284,77.75,0,1,0,0
566,2,3.8,1,0.0,3.8,0,0,0,1
567,5,103.2968,4,70.1968,33.1,0,1,1,1
568,2,59.2973,2,40.7873,18.51,0,1,1,1
569,2,54.8181,2,43.8181,11.0,0,1,1,1
570,0,101.844,3,72.574,29.27,0,1,1,1
571,0,164.4171,5,155.4171,9.0,0,0,0,0
572,1,446.0942,8,339.2642,106.83,0,1,0,0
573,0,39.9988,1,39.9988,0.0,0,1,0,1
574,1,121.2313,6,65.6113,55.62,0,1,1,1
575,0,55.4437,1,55.4437,0.0,0,0,0,1
576,2,68.3381,2,56.0481,12.29,0,1,1,1
577,0,173.0447,4,157.5647,15.48,0,1,0,0
578,5,5.0,1,0.0,5.0,1,0,0,1
579,2,15.84,1,0.0,15.84,0,0,0,1
580,0,86.5368,6,77.1168,9.42,0,1,0,1
581,2,12.62,1,0.0,12.62,2,0,0,1
582,2,99.9216,4,50.1516,49.77,0,1,1,1
583,0,118.8177,2,118.8177,0.0,0,1,0,1
584,4,47.2254,1,47.2254,0.0,0,0,0,1
585,8,59.7645,3,51.1245,8.64,0,0,0,1
586,1,308.0859,7,214.1359,93.95,0,0,0,0
587,2,38.4757,1,38.4757,0.0,0,0,0,1
588,5,102.7562,4,38.1762,64.58,0,1,1,1
589,2,114.7188,1,114.7188,0.0,0,0,0,1
590,1,32.1954,6,32.1954,0.0,0,0,0,1
591,3,100.3051,3,75.3451,24.96,0,1,1,1
592,2,37.31,2,0.0,37.31,0,0,0,1
593,2,101.1265,3,66.9865,34.14,0,1,1,1
594,4,63.403,1,63.403,0.0,0,1,0,1
595,2,206.549,5,153.649,52.9,0,0,0,0
596,0,416.6148,4,284.8948,131.72,0,1,1,0
597,0,164.7327,3,164.7327,0.0,0,0,0,0
598,3,143.9022,3,126.2422,17.66,0,1,1,0
599,3,175.424,3,160.584,14.84,0,1,0,0
600,0,75.1095,1,75.1095,0.0,0,1,0,1
601,4,58.4198,2,40.3898,18.03,0,1,1,1
602,1,215.7087,4,168.0987,47.61,0,0,0,0
603,0,322.2276,8,147.0376,175.19,0,1,1,0
604,0,134.0562,6,105.0362,29.02,0,1,1,1
605,2,60.4083,2,42.3183,18.09,0,1,1,1
606,1,115.1334,3,91.9034,23.23,0,1,0,1
607,1,250.8324,6,242.2624,8.57,0,1,0,0
608,0,143.5778,2,143.5778,0.0,0,0,0,0
609,3,106.2218,3,94.4518,11.77,0,1,1,1
610,1,30.0,1,0.0,30.0,0,0,0,1
611,2,189.7396,3,155.6796,34.06,1,1,0,0
612,1,9.0,1,0.0,9.0,0,0,0,1
613,2,53.7486,2,42.6486,11.1,0,1,1,1
614,0,99.5423,3,79.5523,19.99,0,0,0,1
615,1,320.4489,8,253.9189,66.53,0,1,0,0
616,0,84.8492,2,84.8492,0.0,0,1,0,1
617,0,85.3355,1,85.3355,0.0,0,0,0,1
618,5,197.5122,1,197.5122,0.0,0,1,0,0
619,2,35.4357,1,35.4357,0.0,0,0,0,1
620,1,20.0738,1,20.0738,0.0,0,0,0,1
621,0,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
622,0,25.9194,1,25.9194,0.0,0,0,0,1
623,5,43.9716,3,27.0516,16.92,0,0,0,1
624,3,80.5468,3,46.2868,34.26,1,1,1,1
625,13,95.6555,5,95.6555,0.0,0,0,0,1
626,4,82.54,2,73.54,9.0,0,1,0,1
627,7,56.8063,2,44.7163,12.09,0,1,1,1
628,2,66.3359,2,66.3359,0.0,0,1,0,1
629,1,201.5735,6,128.4435,73.13,0,0,0,0
630,0,218.00099999999998,6,159.241,58.76,0,1,1,0
631,0,209.6511,4,209.6511,0.0,0,1,0,0
632,6,157.3506,3,157.3506,0.0,0,0,0,0
633,21,358.6067,7,358.6067,0.0,0,0,0,0
634,7,156.7121,4,156.7121,0.0,0,1,0,0
635,1,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
636,0,38.668,1,38.668,0.0,0,1,0,1
637,0,52.07,3,0.0,52.07,0,0,0,1
638,0,41.3316,1,41.3316,0.0,0,1,0,1
639,1,20.5918,1,20.5918,0.0,0,0,0,1
640,4,90.4198,1,90.4198,0.0,2,0,0,1
641,2,97.4689,3,87.5989,9.87,0,1,1,1
642,0,122.2796,4,106.4996,15.78,0,0,0,1
643,2,124.2059,3,106.4959,17.71,0,1,0,1
644,2,99.8583,2,87.4583,12.4,0,1,1,1
645,1,56.0345,2,44.9745,11.06,0,1,1,1
646,13,61.202,1,61.202,0.0,1,1,0,1
647,10,82.1804,3,61.4604,20.72,0,1,1,1
648,11,101.4163,2,101.4163,0.0,0,0,0,1
649,0,79.3016,2,35.4716,43.83,0,0,0,1
650,7,60.2219,2,60.2219,0.0,0,0,0,1
651,8,48.4022,1,48.4022,0.0,0,1,0,1
652,3,114.9499,4,114.9499,0.0,0,0,0,1
653,0,126.4352,4,91.7252,34.71,0,1,1,1
654,1,57.9854,2,47.3554,10.63,0,1,1,1
655,1,152.3816,2,152.3816,0.0,0,1,0,0
656,7,231.4425,4,208.1425,23.3,0,0,0,0
657,40,145.2006,3,145.2006,0.0,0,1,0,0
658,1,9.97,1,0.0,9.97,0,0,0,1
659,4,28.59,1,0.0,28.59,0,0,0,1
660,0,36.7923,1,36.7923,0.0,0,1,0,1
661,10,43.7673,1,43.7673,0.0,0,1,0,1
662,0,19.0375,1,19.0375,0.0,0,0,0,1
663,75,44.1311,1,44.1311,0.0,0,1,0,1
664,20,23.4686,1,23.4686,0.0,0,0,0,1
665,0,52.24,2,0.0,52.24,0,0,0,1
666,0,19.2677,1,19.2677,0.0,0,0,0,1
667,1,31.85,1,0.0,31.85,0,0,0,1
668,3,24.9569,1,24.9569,0.0,0,0,0,1
669,0,101.3753,6,34.2753,67.1,0,1,1,1
670,3,97.521,3,84.221,13.3,0,0,0,1
671,5,112.1055,5,86.3655,25.74,0,0,0,1
672,2,70.3418,2,70.3418,0.0,0,0,0,1
673,36,109.1374,6,97.2974,11.84,0,0,0,1
674,47,266.9532,5,266.9532,0.0,0,0,0,0
675,0,44.6051,2,44.6051,0.0,0,0,0,1
676,4,3.33,1,0.0,3.33,0,0,0,1
677,0,18.0213,1,18.0213,0.0,0,0,0,1
678,9,22.1305,1,22.1305,0.0,0,0,0,1
679,0,3.84,1,0.0,3.84,0,0,0,1
680,0,22.98,1,0.0,22.98,0,0,0,1
681,2,35.1199,3,0.4099,34.71,0,1,1,1
682,1,69.51,2,0.0,69.51,0,0,0,1
683,0,22.5519,1,22.5519,0.0,0,0,0,1
684,4,45.5343,2,37.0043,8.53,0,1,1,1
685,1,17.1973,1,17.1973,0.0,0,0,0,1
686,8,66.2,2,0.0,66.2,0,0,0,1
687,4,91.7944,3,79.7244,12.07,0,1,1,1
688,0,115.9037,2,115.9037,0.0,0,0,0,1
689,0,111.2924,2,72.2724,39.02,0,1,1,1
690,8,131.4787,3,131.4787,0.0,0,0,0,1
691,1,58.8335,1,58.8335,0.0,0,1,0,1
692,1,77.3434,2,59.5234,17.82,0,1,1,1
693,0,79.9733,1,79.9733,0.0,0,1,0,1
694,70,54.178999999999995,1,54.178999999999995,0.0,0,1,0,1
695,0,54.7244,3,43.0944,11.63,0,1,1,1
696,7,65.27,3,52.24,13.03,0,0,0,1
697,1,62.4134,2,40.1334,22.28,0,1,1,1
698,6,112.4289,2,112.4289,0.0,0,0,0,1
699,6,25.2737,2,25.2737,0.0,0,0,0,1
700,2,65.71,3,0.0,65.71,0,0,0,1
701,0,23.92,1,0.0,23.92,0,0,0,1
702,2,20.4119,1,20.4119,0.0,0,0,0,1
703,2,17.8583,1,17.8583,0.0,0,0,0,1
704,0,23.13,1,23.13,0.0,0,0,0,1
705,0,44.1311,1,44.1311,0.0,0,1,0,1
706,0,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
707,0,67.36,2,0.0,67.36,0,0,0,1
708,3,48.2995,2,38.4295,9.87,0,1,1,1
709,1,84.6836,2,84.6836,0.0,0,0,0,1
710,2,59.7881,2,48.3681,11.42,0,1,1,1
711,1,64.7362,2,64.7362,0.0,0,0,0,1
712,40,52.6436,2,52.6436,0.0,0,0,0,1
713,3,98.4985,2,98.4985,0.0,0,0,0,1
714,2,75.4372,2,55.1472,20.29,0,1,1,1
715,0,85.8336,2,85.8336,0.0,0,0,0,1
716,2,111.4017,4,111.4017,0.0,0,0,0,1
717,3,68.4711,2,50.7611,17.71,0,1,1,1
718,7,90.0142,3,60.3642,29.65,0,1,1,1
719,9,66.89399999999999,2,55.593999999999994,11.3,0,1,1,1
720,14,70.46,2,70.46,0.0,0,1,0,1
721,1,86.1823,2,75.8523,10.33,0,1,1,1
722,0,239.3235,2,239.3235,0.0,0,1,0,0
723,5,5.3757,3,4.3057,1.07,1,0,0,1
724,0,15.11,1,15.11,0.0,0,0,0,1
725,7,43.9293,2,32.0593,11.87,0,1,1,1
726,3,47.25,2,0.0,47.25,0,0,0,1
727,1,20.0238,1,20.0238,0.0,0,0,0,1
728,1,42.0701,1,42.0701,0.0,0,0,0,1
729,0,0.0,1,0.0,0.0,0,0,0,1
730,3,17.7504,1,17.7504,0.0,0,0,0,1
731,1,34.5153,1,34.5153,0.0,0,0,0,1
732,2,78.6654,1,78.6654,0.0,0,0,0,1
733,1,80.683,8,60.163000000000004,20.52,0,1,0,1
734,0,61.0,1,61.0,0.0,0,0,0,1
735,3,131.5813,4,116.2113,15.37,0,0,0,1
736,9,160.6416,3,143.0216,17.62,0,1,0,0
737,24,169.3735,4,159.0435,10.33,0,1,0,0
738,2,0.0,1,0.0,0.0,0,0,0,1
739,0,123.0799,3,84.8399,38.24,0,1,0,1
740,0,67.28699999999999,1,67.28699999999999,0.0,0,1,0,1
741,2,123.86399999999999,3,101.564,22.3,0,1,1,1
742,0,36.1864,3,36.1864,0.0,1,0,0,1
743,2,43.0461,2,43.0461,0.0,0,0,0,1
744,8,74.4298,2,63.9498,10.48,0,1,1,1
745,2,92.412,3,75.002,17.41,0,1,1,1
746,8,59.7125,2,50.4625,9.25,0,1,1,1
747,0,72.4088,2,62.0788,10.33,0,1,1,1
748,7,87.4214,2,87.4214,0.0,0,0,0,1
749,1,50.4534,1,50.4534,0.0,0,1,0,1
750,3,211.2243,4,211.2243,0.0,0,1,0,0
751,10,127.2242,1,127.2242,0.0,0,1,0,1
752,5,81.6958,2,81.6958,0.0,0,1,0,1
753,3,62.4383,2,62.4383,0.0,0,1,0,1
754,30,118.7202,10,118.7202,0.0,0,0,0,1
755,0,750.9179,7,91.5179,659.4,0,1,0,4
756,5,157.4077,4,136.0077,21.4,0,1,0,0
757,1,9.92,1,0.0,9.92,0,0,0,1
758,3,111.0389,4,45.4789,65.56,0,1,1,1
759,0,90.3806,1,90.3806,0.0,0,1,0,1
760,1,61.5914,2,50.3214,11.27,0,1,1,1
761,1,84.0173,2,73.6873,10.33,0,1,1,1
762,0,58.6881,1,58.6881,0.0,0,1,0,1
763,0,171.1498,5,171.1498,0.0,0,0,0,0
764,7,289.2468,6,242.0268,47.22,0,1,0,0
765,4,23.0288,1,23.0288,0.0,0,0,0,1
766,0,20.0,1,0.0,20.0,0,0,0,1
767,4,15.3709,1,15.3709,0.0,0,0,0,1
768,3,95.7179,3,87.3979,8.32,0,1,1,1
769,2,68.7595,2,51.0495,17.71,0,1,1,1
770,0,93.3193,2,65.1693,28.15,0,1,0,1
771,2,102.1667,3,93.3767,8.79,0,1,0,1
772,0,51.7633,1,51.7633,0.0,1,1,0,1
773,30,126.0351,3,107.2151,18.82,0,1,1,1
774,2,103.7379,4,72.5779,31.16,0,1,1,1
775,1,45.84,1,0.0,45.84,0,0,0,1
776,4,21.1014,1,21.1014,0.0,0,0,0,1
777,0,22.1309,1,22.1309,0.0,0,0,0,1
778,0,43.5131,2,33.9631,9.55,0,1,1,1
779,5,3.33,1,0.0,3.33,0,0,0,1
780,2,57.8574,2,47.2774,10.58,0,1,1,1
781,2,72.6691,2,62.2391,10.43,0,1,1,1
782,4,126.6749,3,114.8749,11.8,0,1,1,1
783,0,122.1388,5,74.6788,47.46,0,1,1,1
784,1,188.3151,6,126.2651,62.05,0,1,0,0
785,0,45.9292,1,45.9292,0.0,0,0,0,1
786,1,39.0614,2,39.0614,0.0,0,0,0,1
787,1,37.68,2,0.0,37.68,0,0,0,1
788,1,47.5838,2,38.4938,9.09,0,1,1,1
789,2,6.33,1,0.0,6.33,0,0,0,1
790,0,28.14,1,0.0,28.14,0,0,0,1
791,2,20.5932,1,20.5932,0.0,2,0,0,1
792,2,43.8572,2,35.4872,8.37,0,1,1,1
793,6,41.4497,1,41.4497,0.0,2,1,0,1
794,2,101.1085,4,66.4585,34.65,0,0,0,1
795,3,83.7229,2,53.7229,30.0,1,1,0,1
796,23,21.49,1,0.0,21.49,0,0,0,1
797,5,5.1321,1,5.1321,0.0,0,0,0,1
798,0,43.291000000000004,2,43.291000000000004,0.0,0,0,0,1
799,2,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
800,0,21.4119,1,21.4119,0.0,0,0,0,1
801,4,8.32,2,0.0,8.32,0,1,1,1
802,0,39.0,1,0.0,39.0,0,0,0,1
803,1,44.9172,1,44.9172,0.0,0,1,0,1
804,4,124.8247,4,100.3547,24.47,0,1,0,1
805,3,64.4307,3,56.1107,8.32,1,1,1,1
806,15,81.3821,3,63.7221,17.66,0,1,1,1
807,0,61.0271,6,61.0271,0.0,0,0,0,1
808,0,89.38,1,89.38,0.0,0,0,0,1
809,0,53.6461,2,53.6461,0.0,0,0,0,1
810,1,204.4286,4,189.1186,15.31,0,1,1,0
811,7,25.5537,1,25.5537,0.0,0,0,0,1
812,7,37.3958,2,22.8458,14.55,0,0,0,1
813,31,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
814,2,44.7562,2,35.5062,9.25,0,1,1,1
815,1,39.9988,1,39.9988,0.0,0,1,0,1
816,5,34.0966,2,34.0966,0.0,0,0,0,1
817,10,107.3526,3,91.8926,15.46,0,0,0,1
818,22,94.8288,2,94.8288,0.0,0,1,0,1
819,2,81.4925,3,68.2125,13.28,0,1,1,1
820,0,249.97299999999998,5,189.32299999999998,60.65,0,1,0,0
821,0,255.6664,6,131.8364,123.83,0,1,1,0
822,4,222.7773,2,212.0173,10.76,0,1,1,0
823,2,45.0491,1,45.0491,0.0,0,1,0,1
824,0,68.25,1,0.0,68.25,0,0,0,1
825,2,19.9509,1,19.9509,0.0,0,0,0,1
826,0,20.0381,1,20.0381,0.0,0,0,0,1
827,4,27.4462,1,27.4462,0.0,0,0,0,1
828,7,52.1245,3,30.4545,21.67,0,0,0,1
829,3,36.9586,1,36.9586,0.0,0,1,0,1
830,0,38.1018,2,38.1018,0.0,0,0,0,1
831,4,27.4126,1,27.4126,0.0,0,0,0,1
832,17,24.26,2,0.0,24.26,0,0,0,1
833,3,58.863,1,58.863,0.0,1,1,0,1
834,8,55.6464,2,44.6464,11.0,0,1,1,1
835,18,99.7284,4,99.7284,0.0,0,0,0,1
836,0,111.6978,4,94.5878,17.11,0,1,1,1
837,1,216.4775,5,205.4775,11.0,0,0,0,0
838,7,237.2613,3,142.2213,95.04,0,1,0,0
839,2,20.4119,3,20.4119,0.0,0,0,0,1
840,0,33.6638,1,33.6638,0.0,0,0,0,1
841,0,96.5253,3,96.5253,0.0,0,1,0,1
842,0,125.44200000000001,2,125.44200000000001,0.0,0,1,0,1
843,1,308.0601,2,297.4001,10.66,0,1,1,0
844,4,23.33,2,0.0,23.33,0,0,0,1
845,0,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
846,0,21.92,1,0.0,21.92,0,0,0,1
847,0,40.2304,1,40.2304,0.0,1,1,0,1
848,4,30.1796,1,30.1796,0.0,0,0,0,1
849,3,10.9173,1,10.9173,0.0,0,0,0,1
850,0,89.2708,1,89.2708,0.0,0,1,0,1
851,2,78.0647,2,66.0147,12.05,1,1,1,1
852,1,51.2554,1,51.2554,0.0,0,1,0,1
853,1,81.3884,1,81.3884,0.0,0,1,0,1
854,8,81.1275,2,55.3975,25.73,0,1,1,1
855,2,84.2469,2,84.2469,0.0,0,1,0,1
856,3,76.9057,3,59.1457,17.76,0,0,0,1
857,14,85.3629,3,85.3629,0.0,0,1,0,1
858,49,83.4394,4,83.4394,0.0,1,0,0,1
859,0,244.7261,5,198.0361,46.69,0,1,1,0
860,2,1.6528,1,1.6528,0.0,0,0,0,1
861,1,15.8739,1,15.8739,0.0,0,0,0,1
862,9,36.6133,1,36.6133,0.0,0,1,0,1
863,0,95.1812,3,69.1412,26.04,0,1,1,1
864,3,89.4835,3,66.7135,22.77,0,1,1,1
865,1,245.7984,4,231.2784,14.52,0,1,1,0
866,2,146.9723,4,139.0723,7.9,2,1,1,0
867,1,44.975,1,44.975,0.0,0,1,0,1
868,1,44.9704,6,29.1004,15.87,0,0,0,1
869,0,15.1732,1,15.1732,0.0,0,0,0,1
870,2,70.9184,2,59.9184,11.0,0,1,1,1
871,3,108.1387,4,108.1387,0.0,0,1,0,1
872,2,56.9946,2,45.2346,11.76,0,1,1,1
873,1,73.8519,2,73.8519,0.0,0,1,0,1
874,0,41.47,1,0.0,41.47,0,0,0,1
875,43,42.2972,2,33.9772,8.32,0,1,1,1
876,0,28.1774,1,28.1774,0.0,0,0,0,1
877,2,80.7473,3,69.7473,11.0,0,1,1,1
878,5,93.4735,3,84.1435,9.33,0,0,0,1
879,1,226.2104,9,130.2804,95.93,0,0,0,0
880,1,148.779,7,131.119,17.66,0,0,0,0
881,4,20.0738,1,20.0738,0.0,0,0,0,1
882,0,27.5603,1,27.5603,0.0,0,0,0,1
883,5,102.6827,2,102.6827,0.0,0,1,0,1
884,1,112.4543,6,54.3643,58.09,0,0,0,1
885,7,94.3549,2,94.3549,0.0,0,1,0,1
886,4,70.1102,4,32.0702,38.04,0,1,1,1
887,2,37.0684,1,37.0684,0.0,0,0,0,1
888,1,20.4119,1,20.4119,0.0,0,0,0,1
889,2,54.6,1,0.0,54.6,0,0,0,1
890,13,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
891,0,8.0733,1,8.0733,0.0,0,0,0,1
892,5,17.7691,1,17.7691,0.0,0,0,0,1
893,0,69.1374,2,69.1374,0.0,0,0,0,1
894,4,124.8261,3,101.0761,23.75,0,1,0,1
895,0,100.06,3,77.64,22.42,0,1,1,1
896,3,75.5922,3,41.3022,34.29,0,1,1,1
897,4,71.9453,2,61.2053,10.74,0,1,0,1
898,4,74.9043,2,74.9043,0.0,0,0,0,1
899,0,174.7363,6,139.8963,34.84,0,1,1,0
900,2,24.4072,1,24.4072,0.0,0,0,0,1
901,0,41.63,2,0.0,41.63,0,0,0,1
902,4,25.3224,1,25.3224,0.0,0,0,0,1
903,2,94.4383,3,60.2983,34.14,0,1,1,1
904,1,76.1006,3,47.3606,28.74,0,1,1,1
905,0,48.2633,1,48.2633,0.0,0,1,0,1
906,0,88.84,1,0.0,88.84,0,0,0,1
907,3,75.9666,3,46.0166,29.95,0,1,1,1
908,2,17.54,1,17.54,0.0,0,0,0,1
909,3,39.4065,1,39.4065,0.0,0,1,0,1
910,0,14.5712,1,14.5712,0.0,0,0,0,1
911,0,21.54,1,0.0,21.54,0,0,0,1
912,3,44.1311,1,44.1311,0.0,0,1,0,1
913,3,45.0082,1,45.0082,0.0,0,1,0,1
914,0,46.445,1,46.445,0.0,1,1,0,1
915,2,101.5965,3,63.4565,38.14,0,1,1,1
916,4,102.2842,3,51.4442,50.84,0,1,1,1
917,0,392.0152,4,224.6352,167.38,0,1,0,0
918,0,248.4197,5,200.4497,47.97,0,1,1,0
919,0,257.8277,4,208.9077,48.92,0,1,0,0
920,3,145.9609,3,145.9609,0.0,0,0,0,0
921,8,22.6323,1,22.6323,0.0,0,0,0,1
922,5,20.0,1,0.0,20.0,0,0,0,1
923,0,57.8988,4,20.9388,36.96,0,0,0,1
924,7,6.67,2,0.0,6.67,0,0,0,1
925,0,65.63,2,0.0,65.63,0,0,0,1
926,4,9.92,1,0.0,9.92,0,0,0,1
927,0,8.0,1,0.0,8.0,0,0,0,1
928,4,43.5373,1,43.5373,0.0,0,0,0,1
929,6,46.34,1,0.0,46.34,0,0,0,1
930,0,28.93,1,0.0,28.93,0,0,0,1
931,0,111.4199,6,48.3399,63.08,0,1,1,1
932,3,122.509,3,92.79899999999999,29.71,0,0,0,1
933,9,160.2832,5,130.9632,29.32,0,0,0,0
934,0,309.8048,1,309.8048,0.0,0,1,0,0
935,0,243.3182,5,197.1582,46.16,0,0,0,0
936,0,27.0269,1,27.0269,0.0,0,0,0,1
937,0,45.93,1,0.0,45.93,0,0,0,1
938,27,45.6531,1,45.6531,0.0,1,1,1,1
939,0,43.4411,1,43.4411,0.0,0,1,0,1
940,0,36.6133,1,36.6133,0.0,0,1,0,1
941,1,23.8437,3,0.0637,23.78,0,1,1,1
942,0,37.5841,2,37.5841,0.0,0,0,0,1
943,3,48.5487,4,-0.0013,48.55,0,1,1,1
944,0,51.18,2,0.0,51.18,0,0,0,1
945,1,14.5305,1,14.5305,0.0,1,0,0,1
946,0,115.0895,6,71.8495,43.24,0,0,0,1
947,1,108.8019,5,41.0519,67.75,0,1,1,1
948,2,41.3202,2,32.0702,9.25,0,1,1,1
949,1,24.95,2,0.0,24.95,0,0,0,1
950,3,28.2,1,0.0,28.2,0,0,0,1
951,4,37.54,1,0.0,37.54,0,0,0,1
952,1,26.0664,1,26.0664,0.0,0,0,0,1
953,0,36.9919,1,36.9919,0.0,0,1,0,1
954,3,0.0,1,0.0,0.0,0,0,0,1
955,2,22.5,1,22.5,0.0,0,0,0,1
956,0,112.6518,6,80.6618,31.99,0,0,0,1
957,2,88.206,3,78.236,9.97,0,1,0,1
958,2,119.8657,3,99.1057,20.76,0,1,1,1
959,3,83.5056,3,48.6056,34.9,0,1,1,1
960,1,122.5194,6,87.9994,34.52,0,1,1,1
961,17,76.7444,2,59.9144,16.83,1,1,1,1
962,7,56.4338,1,56.4338,0.0,0,1,0,1
963,1,305.6284,6,235.4484,70.18,0,1,1,0
964,3,20.1405,1,20.1405,0.0,1,0,0,1
965,0,11.43,1,0.0,11.43,0,0,0,1
966,1,37.3,1,0.0,37.3,0,0,0,1
967,8,53.12,1,0.0,53.12,0,0,0,1
968,2,41.35,2,0.0,41.35,0,0,0,1
969,1,34.79,3,0.0,34.79,0,0,0,1
970,2,85.3628,3,74.2628,11.1,0,1,1,1
971,5,67.4256,2,56.1456,11.28,0,1,1,1
972,1,212.7935,6,132.0935,80.7,0,1,0,0
973,0,54.25,2,0.0,54.25,0,0,0,1
974,3,15.6185,1,15.6185,0.0,0,0,0,1
975,1,28.758000000000003,2,28.758000000000003,0.0,0,0,0,1
976,8,41.2637,2,41.2637,0.0,0,0,0,1
977,2,50.1858,3,21.8158,28.37,0,1,1,1
978,0,14.4821,1,14.4821,0.0,0,0,0,1
979,2,46.8685,2,38.1485,8.72,0,1,1,1
980,1,18.8591,1,18.8591,0.0,0,0,0,1
981,2,39.9988,1,39.9988,0.0,0,1,0,1
982,3,48.8618,3,41.6518,7.21,0,1,1,1
